id,created_at,player,smash_character,is_cpu,total_kos,total_falls,total_sds,has_won,match_id
20,2025-06-06 08:21:51.717000,21,MR. GAME & WATCH,False,2,3,0,False,12
21,2025-06-06 08:21:51.799000,22,ENDERMAN,False,3,2,0,True,12
22,2025-06-06 08:31:02.775000,23,SAMUS,False,2,2,0,False,13
23,2025-06-06 08:31:02.937000,21,MR. GAME & WATCH,False,3,2,0,True,13
24,2025-06-06 08:31:03.037000,22,ENDERMAN,False,3,3,0,False,13
25,2025-06-06 08:39:59.861000,22,ZOMBIE,False,3,2,0,True,14
26,2025-06-06 08:39:59.980000,23,SAMUS,False,2,3,0,False,14
27,2025-06-06 08:40:00.071000,21,ZELDA,False,3,3,0,False,14
28,2025-06-06 08:48:23.374000,23,SAMUS,False,1,3,0,False,15
29,2025-06-06 08:48:23.461000,21,MR. GAME & WATCH,False,3,1,0,True,15
30,2025-06-06 11:38:52.617000,23,SAMUS,False,1,3,0,False,16
31,2025-06-06 11:38:52.705000,22,ENDERMAN,False,3,1,0,True,16
34,2025-06-06 22:21:01.930000,35,R.O.B.,False,2,3,0,False,18
35,2025-06-06 22:21:02.033000,21,ZELDA,False,3,2,0,True,18
36,2025-06-06 23:41:48.654000,22,ENDERMAN,False,1,3,0,False,19
37,2025-06-06 23:41:48.936000,38,JOKER,False,3,1,0,True,19
38,2025-06-06 23:46:35.671000,39,DONKEY KONG,False,3,2,0,True,20
39,2025-06-06 23:46:35.763000,38,CAPTAIN FALCON,False,2,3,0,False,20
40,2025-06-06 23:50:10.843000,38,JOKER,False,3,2,0,True,21
41,2025-06-06 23:50:10.919000,39,DONKEY KONG,False,2,3,0,False,21
42,2025-06-06 23:54:00.105000,22,ENDERMAN,False,0,3,0,False,22
43,2025-06-06 23:54:00.210000,38,JOKER,False,3,0,0,True,22
44,2025-06-06 23:58:14.667000,38,GANONDORF,False,3,2,0,True,23
45,2025-06-06 23:58:14.795000,39,DONKEY KONG,False,2,3,0,False,23
46,2025-06-07 00:27:31.026000,22,ENDERMAN,False,2,2,0,False,24
47,2025-06-07 00:27:31.114000,38,JOKER,False,2,2,1,True,24
48,2025-06-07 00:27:31.210000,39,LUCINA,False,1,3,0,False,24
49,2025-06-07 00:27:31.307000,50,YOSHI,False,2,2,0,True,24
50,2025-06-07 00:32:30.281000,38,JOKER,False,2,2,1,False,25
51,2025-06-07 00:32:30.376000,39,DONKEY KONG,False,0,3,0,True,25
52,2025-06-07 00:44:04.578000,38,JOKER,False,1,0,0,True,26
53,2025-06-07 00:44:04.697000,54,MR. GAME & WATCH,False,0,1,0,False,26
54,2025-06-07 00:46:15.807000,38,JOKER,False,2,1,0,True,27
55,2025-06-07 00:46:15.885000,54,INCINEROAR,False,1,3,0,False,27
56,2025-06-07 00:50:30.196000,38,JOKER,False,3,2,0,True,28
57,2025-06-07 00:50:30.282000,54,KING K. ROOL,False,2,3,0,False,28
58,2025-06-07 00:56:04.943000,38,JOKER,False,2,2,0,True,29
59,2025-06-07 00:56:05.046000,54,INCINEROAR,False,2,3,0,False,29
60,2025-06-07 01:01:53.292000,61,CLOUD,False,0,3,0,False,30
61,2025-06-07 01:01:53.378000,38,JOKER,False,3,1,0,True,30
62,2025-06-07 01:04:39.308000,61,NESS,False,0,0,0,False,31
63,2025-06-07 01:04:39.404000,38,JOKER,False,0,0,0,True,31
64,2025-06-07 01:08:08.058000,38,JOKER,False,3,0,0,True,32
65,2025-06-07 01:08:08.165000,50,YOSHI,False,0,3,0,False,32
66,2025-06-07 01:16:33.688000,38,JOKER,False,3,1,0,True,33
67,2025-06-07 01:16:33.776000,22,ENDERMAN,False,1,3,0,False,33
68,2025-06-07 06:51:02.474000,21,MR. GAME & WATCH,False,2,2,0,False,34
69,2025-06-07 06:51:02.594000,22,ENDERMAN,False,2,2,0,True,34
70,2025-06-07 06:58:52.031000,21,MR. GAME & WATCH,False,1,3,0,False,35
71,2025-06-07 06:58:52.116000,22,ENDERMAN,False,3,1,0,True,35
72,2025-06-07 06:58:52.200000,23,SAMUS,False,2,3,0,False,35
73,2025-06-08 01:06:31.451000,74,PYRA,False,1,3,0,False,36
74,2025-06-08 01:06:31.558000,21,ZELDA,False,3,1,0,True,36
75,2025-06-10 01:12:52.819000,22,ENDERMAN,False,3,1,0,True,37
76,2025-06-10 01:12:52.910000,77,PYRA,False,1,3,0,False,37
77,2025-06-10 01:19:24.492000,22,LITTLE MAC,False,3,1,0,True,38
78,2025-06-10 01:19:24.617000,77,MYTHRA,False,0,3,0,False,38
79,2025-06-10 01:22:01.425000,22,LITTLE MAC,False,3,0,0,True,39
80,2025-06-10 01:22:01.527000,77,JOKER,False,0,3,0,False,39
81,2025-06-10 01:24:57.497000,22,GANONDORF,False,2,2,0,True,40
82,2025-06-10 01:24:57.616000,77,PYRA,False,2,2,1,False,40
83,2025-06-10 01:28:13.140000,22,CAPTAIN FALCON,False,3,2,0,True,41
84,2025-06-10 01:28:13.246000,77,PYRA,False,2,3,0,False,41
85,2025-06-10 01:34:24.968000,22,CAPTAIN FALCON,False,3,2,0,True,42
86,2025-06-10 01:34:25.076000,77,PYRA,False,2,3,0,False,42
87,2025-06-11 01:04:53.745000,88,YOSHI,False,3,2,0,True,43
88,2025-06-11 01:04:53.868000,21,MR. GAME & WATCH,False,2,3,0,False,43
89,2025-06-11 01:09:15.565000,88,LINK,False,3,2,0,True,44
90,2025-06-11 01:09:15.699000,22,ENDERMAN,False,2,3,0,False,44
91,2025-06-11 01:18:34.752000,77,PYRA,False,3,2,0,True,45
92,2025-06-11 01:18:34.844000,93,KAZUYA,False,2,3,0,False,45
93,2025-06-11 01:23:16.672000,93,KAZUYA,False,3,2,0,True,46
94,2025-06-11 01:23:16.762000,77,PYRA,False,2,3,0,False,46
95,2025-06-11 01:38:29.017000,96,MEWTWO,False,1,3,0,False,47
96,2025-06-11 01:38:29.120000,21,MR. GAME & WATCH,False,3,1,0,True,47
97,2025-06-11 01:44:15.576000,96,MORTON,False,0,3,0,False,48
98,2025-06-11 01:44:15.698000,21,MR. GAME & WATCH,False,2,2,1,False,48
99,2025-06-11 01:44:16.386000,88,LINK,False,5,2,0,True,48
100,2025-06-11 01:48:26.140000,96,IKE,False,4,2,0,True,49
101,2025-06-11 01:48:26.291000,21,ZELDA,False,2,2,0,False,49
102,2025-06-11 01:48:26.445000,88,LUCINA,False,2,2,0,False,49
103,2025-06-11 23:16:25.513000,104,ZELDA,False,3,1,0,True,50
104,2025-06-11 23:16:25.625000,22,ENDERMAN,False,1,3,0,False,50
105,2025-06-11 23:21:04.490000,104,ZELDA,False,3,2,0,True,51
106,2025-06-11 23:21:04.637000,22,ENDERMAN,False,2,3,0,False,51
107,2025-06-11 23:24:52.702000,104,ZELDA,False,3,2,0,True,52
108,2025-06-11 23:24:52.813000,22,ENDERMAN,False,2,3,0,False,52
109,2025-06-12 00:34:11.456000,77,LINK,False,0,3,0,False,53
110,2025-06-12 00:34:11.556000,21,ZELDA,False,2,2,0,True,53
111,2025-06-12 00:34:11.674000,22,ENDERMAN,False,5,3,0,False,53
112,2025-06-12 01:01:29.736000,77,PYRA,False,1,3,0,False,54
113,2025-06-12 01:01:29.879000,21,MR. GAME & WATCH,False,3,1,0,True,54
114,2025-06-12 01:05:53.107000,77,MYTHRA,False,2,3,0,False,55
115,2025-06-12 01:05:53.240000,21,MR. GAME & WATCH,False,3,2,0,True,55
116,2025-06-12 01:24:06.430000,21,ZELDA,False,3,2,0,True,56
117,2025-06-12 01:24:06.545000,22,STEVE,False,2,3,0,False,56
118,2025-06-12 01:28:44.703000,21,ZELDA,False,3,1,1,True,57
119,2025-06-12 01:28:44.822000,22,ENDERMAN,False,1,3,0,False,57
124,2025-06-12 01:39:52.509000,21,MR. GAME & WATCH,False,3,2,0,True,60
125,2025-06-12 01:39:52.595000,77,MYTHRA,False,2,3,0,False,60
126,2025-06-12 04:32:30.281000,21,ZELDA,False,2,3,0,False,61
127,2025-06-12 04:32:30.370000,23,SAMUS,False,1,3,0,False,61
128,2025-06-12 04:32:30.491000,22,ENDERMAN,False,4,1,0,True,61
129,2025-06-12 05:12:38.972000,21,ZELDA,False,1,3,0,False,62
130,2025-06-12 05:12:39.092000,22,ENDERMAN,False,3,1,0,True,62
131,2025-06-12 05:17:31.754000,21,ZELDA,False,3,2,0,True,63
132,2025-06-12 05:17:31.867000,22,ENDERMAN,False,2,3,0,False,63
135,2025-06-12 05:57:27.298000,22,LITTLE MAC,False,3,2,0,True,65
136,2025-06-12 05:57:27.406000,21,MR. GAME & WATCH,False,2,3,0,False,65
137,2025-06-12 06:01:32.623000,21,MR. GAME & WATCH,False,3,2,0,True,66
138,2025-06-12 06:01:32.730000,22,LITTLE MAC,False,2,3,0,False,66
139,2025-06-12 06:05:58.636000,21,MR. GAME & WATCH,False,3,2,0,True,67
140,2025-06-12 06:05:58.759000,22,LITTLE MAC,False,2,3,0,False,67
141,2025-06-12 06:09:00.213000,21,MR. GAME & WATCH,False,2,1,0,True,68
142,2025-06-12 06:09:00.304000,22,LITTLE MAC,False,1,3,0,False,68
143,2025-06-12 22:45:34.236000,21,MR. GAME & WATCH,False,2,2,0,True,69
144,2025-06-12 22:45:34.354000,104,GANONDORF,False,2,3,0,False,69
145,2025-06-12 22:48:12.773000,21,MR. GAME & WATCH,False,1,3,0,False,70
146,2025-06-12 22:48:12.912000,104,GANONDORF,False,3,1,0,True,70
147,2025-06-12 22:51:50.638000,22,ENDERMAN,False,3,1,0,True,71
148,2025-06-12 22:51:50.745000,104,SAMUS,False,1,3,0,False,71
149,2025-06-12 23:10:51.187000,22,ENDERMAN,False,2,2,1,False,72
150,2025-06-12 23:10:51.310000,104,KING DEDEDE,False,2,2,0,True,72
151,2025-06-12 23:27:02.643000,39,DONKEY KONG,False,1,3,0,False,73
152,2025-06-12 23:27:02.750000,21,ZELDA,False,3,1,0,True,73
153,2025-06-12 23:28:49.503000,39,DONKEY KONG,False,3,0,0,True,74
154,2025-06-12 23:28:49.632000,21,ZELDA,False,0,3,0,False,74
155,2025-06-12 23:34:04.117000,39,DONKEY KONG,False,3,2,0,True,75
156,2025-06-12 23:34:04.218000,21,ZELDA,False,2,3,0,False,75
157,2025-06-12 23:37:31.726000,39,DONKEY KONG,False,2,3,0,False,76
158,2025-06-12 23:37:31.827000,21,ZELDA,False,3,2,0,True,76
159,2025-06-12 23:40:01.848000,39,DONKEY KONG,False,0,3,0,False,77
160,2025-06-12 23:40:01.979000,21,ZELDA,False,3,1,0,True,77
161,2025-06-12 23:43:22.657000,39,DONKEY KONG,False,3,1,0,True,78
162,2025-06-12 23:43:22.739000,21,ZELDA,False,1,3,0,False,78
163,2025-06-12 23:46:21.869000,39,DONKEY KONG,False,3,1,0,True,79
164,2025-06-12 23:46:22.010000,21,ZELDA,False,0,3,0,False,79
165,2025-06-12 23:50:03.758000,39,DONKEY KONG,False,1,3,0,False,80
166,2025-06-12 23:50:03.903000,104,ZELDA,False,3,1,0,True,80
167,2025-06-12 23:56:44.786000,21,ZELDA,False,0,3,0,False,81
168,2025-06-12 23:56:45.067000,104,ZELDA,False,3,0,0,True,81
169,2025-06-13 00:00:24.684000,21,MR. GAME & WATCH,False,3,2,0,True,82
170,2025-06-13 00:00:24.838000,104,ZELDA,False,2,3,0,False,82
171,2025-06-13 00:03:23.182000,104,ZELDA,False,3,1,0,True,83
172,2025-06-13 00:03:23.363000,21,MR. GAME & WATCH,False,1,3,0,False,83
173,2025-06-13 00:06:45.190000,104,ZELDA,False,3,2,0,True,84
174,2025-06-13 00:06:45.285000,21,MR. GAME & WATCH,False,2,3,0,False,84
175,2025-06-13 00:10:01.063000,104,ZELDA,False,3,2,0,True,85
176,2025-06-13 00:10:01.184000,21,MR. GAME & WATCH,False,2,3,0,False,85
177,2025-06-13 00:13:42.257000,104,ZELDA,False,3,1,0,True,86
178,2025-06-13 00:13:42.362000,21,MR. GAME & WATCH,False,1,3,0,False,86
179,2025-06-13 00:17:32.536000,21,MR. GAME & WATCH,False,3,2,0,True,87
180,2025-06-13 00:17:32.606000,104,ZELDA,False,2,3,0,False,87
181,2025-06-13 00:20:37.518000,104,ZELDA,False,3,1,0,True,88
182,2025-06-13 00:20:37.622000,21,MR. GAME & WATCH,False,1,3,0,False,88
183,2025-06-13 00:24:45.517000,21,MR. GAME & WATCH,False,1,3,0,False,89
184,2025-06-13 00:24:45.619000,104,ZELDA,False,3,1,0,True,89
185,2025-06-14 23:43:34.093000,21,MR. GAME & WATCH,False,3,1,0,True,90
186,2025-06-14 23:43:34.201000,187,SONIC,False,1,3,0,False,90
187,2025-06-14 23:51:28.665000,21,SONIC,False,3,2,0,True,91
188,2025-06-14 23:51:28.770000,187,MIN MIN,False,2,3,0,False,91
189,2025-07-01 15:26:56.762000,190,WII FIT TRAINER,False,0,0,0,True,92
190,2025-07-01 15:26:56.879000,35,SHEIK,False,0,0,3,False,92
191,2025-07-01 15:26:56.974000,77,DUCK HUNT,False,0,0,3,False,92
192,2025-07-02 01:52:04.675000,190,LUCINA,False,2,2,0,True,93
193,2025-07-02 01:52:04.827000,104,SAMUS,False,2,2,0,False,93
194,2025-07-02 02:00:24.648000,190,CLOUD,False,1,3,0,False,94
195,2025-07-02 02:00:24.742000,104,ZELDA,False,3,1,0,True,94
196,2025-07-02 02:03:09.698000,190,LUCINA,False,1,3,0,False,95
197,2025-07-02 02:03:09.776000,104,ZELDA,False,3,1,0,True,95
198,2025-07-02 02:05:22.626000,190,LUCINA,False,1,3,0,False,96
199,2025-07-02 02:05:22.745000,104,ZELDA,False,3,1,0,True,96
200,2025-07-02 02:10:50.688000,190,LUCINA,False,3,3,0,False,97
201,2025-07-02 02:10:50.777000,104,ZELDA,False,3,2,0,True,97
202,2025-07-02 06:54:59.387000,21,MR. GAME & WATCH,False,3,2,0,True,98
203,2025-07-02 06:54:59.485000,39,DONKEY KONG,False,0,3,0,False,98
204,2025-07-02 07:00:25.984000,39,DONKEY KONG,False,2,3,0,False,99
205,2025-07-02 07:00:26.091000,21,MR. GAME & WATCH,False,3,2,0,True,99
206,2025-07-02 08:19:54.343000,21,ZELDA,False,1,2,0,False,100
207,2025-07-02 08:19:54.424000,190,BYLETH,False,1,1,0,True,100
208,2025-07-02 08:19:54.513000,23,SAMUS,False,0,2,1,False,100
209,2025-07-02 08:19:54.595000,39,DONKEY KONG,False,2,2,0,True,100
210,2025-07-02 08:23:21.687000,21,ZELDA,False,2,2,0,False,101
211,2025-07-02 08:23:21.763000,190,BYLETH,False,4,1,0,True,101
212,2025-07-02 08:23:21.828000,23,SAMUS,False,0,1,1,True,101
213,2025-07-02 08:23:21.905000,39,DONKEY KONG,False,0,2,0,False,101
214,2025-07-02 08:27:45.858000,21,MR. GAME & WATCH,False,3,2,0,True,102
215,2025-07-02 08:27:45.967000,190,BYLETH,False,0,4,0,False,102
216,2025-07-02 08:27:46.081000,23,SAMUS,False,4,2,0,False,102
217,2025-07-02 08:27:46.189000,39,DONKEY KONG,False,3,2,0,True,102
218,2025-07-02 08:40:06.356000,21,SONIC,False,2,2,0,False,103
219,2025-07-02 08:40:06.482000,190,CLOUD,False,2,2,0,True,103
230,2025-07-03 06:58:04.504000,21,MR. GAME & WATCH,False,0,2,0,False,111
231,2025-07-03 06:58:04.658000,22,ENDERMAN,False,3,2,0,True,111
232,2025-07-03 07:03:04.904000,21,MR. GAME & WATCH,False,2,3,0,False,112
233,2025-07-03 07:03:05.123000,22,LITTLE MAC,False,3,2,0,True,112
234,2025-07-03 07:07:20.691000,21,MR. GAME & WATCH,False,0,0,0,False,113
235,2025-07-03 07:07:20.834000,22,LITTLE MAC,False,0,0,0,True,113
236,2025-07-03 07:12:41.558000,21,ZELDA,False,2,3,0,False,114
237,2025-07-03 07:12:41.657000,22,ENDERMAN,False,3,2,0,True,114
238,2025-07-03 07:15:38.687000,21,ZELDA,False,3,3,0,True,115
239,2025-07-03 07:15:38.764000,22,ENDERMAN,False,1,3,0,False,115
240,2025-07-03 07:22:09.786000,23,SAMUS,False,1,3,0,False,116
241,2025-07-03 07:22:09.852000,21,ZELDA,False,4,2,0,True,116
242,2025-07-03 07:22:09.917000,22,LITTLE MAC,False,3,3,0,False,116
292,2025-07-05 02:30:17.584000,21,MR. GAME & WATCH,False,2,1,0,True,135
220,2025-07-02 08:40:06.830000,21,MR. GAME & WATCH,False,3,2,0,True,104
221,2025-07-02 08:40:06.931000,190,LUCINA,False,2,3,0,False,104
253,2025-07-04 00:28:54.421000,190,LUCINA,False,3,1,0,True,121
254,2025-07-05 01:08:00.457000,255,KING K. ROOL,False,2,2,0,True,122
255,2025-07-05 01:08:00.560000,21,ZELDA,False,4,2,1,False,122
256,2025-07-05 01:08:00.628000,22,STEVE,False,0,3,0,False,122
257,2025-07-05 01:46:32.223000,21,MR. GAME & WATCH,False,3,3,0,False,123
258,2025-07-05 01:46:32.318000,255,KING K. ROOL,False,2,2,0,True,123
259,2025-07-05 01:46:32.422000,39,SORA,False,1,2,0,False,123
260,2025-07-05 01:50:53.181000,21,MR. GAME & WATCH,False,2,1,1,True,124
261,2025-07-05 01:50:53.272000,255,KING K. ROOL,False,0,1,0,True,124
262,2025-07-05 01:50:53.341000,39,DONKEY KONG,False,0,3,0,False,124
263,2025-07-05 01:59:17.432000,21,ZELDA,False,1,0,1,True,125
264,2025-07-05 01:59:17.522000,255,KING K. ROOL,False,0,0,0,False,125
265,2025-07-05 01:59:17.638000,39,DONKEY KONG,False,0,0,0,True,125
266,2025-07-05 02:02:25.955000,21,LINK,False,2,1,1,True,126
267,2025-07-05 02:02:26.051000,255,KING K. ROOL,False,2,2,0,False,126
268,2025-07-05 02:02:26.144000,39,LUCINA,False,1,1,0,True,126
269,2025-07-05 02:05:49.591000,21,MR. GAME & WATCH,False,1,1,0,True,127
270,2025-07-05 02:05:49.703000,255,KING K. ROOL,False,2,1,0,True,127
271,2025-07-05 02:05:49.797000,39,LUCINA,False,2,3,0,False,127
272,2025-07-05 02:10:07.679000,21,ZELDA,False,2,3,0,False,128
273,2025-07-05 02:10:07.768000,255,KING K. ROOL,False,0,1,0,True,128
274,2025-07-05 02:10:07.840000,39,DONKEY KONG,False,2,1,0,True,128
275,2025-07-05 02:12:29.536000,21,ZELDA,False,0,0,0,True,129
276,2025-07-05 02:12:29.641000,255,KING K. ROOL,False,0,0,0,False,129
277,2025-07-05 02:12:29.734000,39,DONKEY KONG,False,0,0,0,True,129
278,2025-07-05 02:16:03.549000,21,ZELDA,False,2,1,1,True,130
279,2025-07-05 02:16:03.659000,255,KING K. ROOL,False,1,1,0,True,130
280,2025-07-05 02:16:03.761000,39,DONKEY KONG,False,1,3,0,False,130
2743,2025-08-22 06:20:02.310000,39,DONKEY KONG,False,0,0,0,True,1242
2744,2025-08-22 06:20:02.525000,21,MR. GAME & WATCH,False,2,3,0,False,1242
283,2025-07-05 02:21:53.532000,21,MR. GAME & WATCH,False,0,0,0,True,132
284,2025-07-05 02:21:53.703000,255,KING K. ROOL,False,1,3,0,False,132
285,2025-07-05 02:21:53.804000,39,DONKEY KONG,False,2,0,0,True,132
286,2025-07-05 02:24:12.336000,21,MR. GAME & WATCH,False,1,0,0,True,133
287,2025-07-05 02:24:12.514000,255,KING K. ROOL,False,2,0,0,True,133
288,2025-07-05 02:24:12.697000,39,DONKEY KONG,False,0,2,0,False,133
289,2025-07-05 02:27:37.378000,21,ZELDA,False,0,2,0,False,134
290,2025-07-05 02:27:37.497000,255,KING K. ROOL,False,2,0,0,True,134
291,2025-07-05 02:27:37.606000,39,DONKEY KONG,False,0,0,0,True,134
293,2025-07-05 02:30:17.690000,255,KING K. ROOL,False,2,3,0,False,135
294,2025-07-05 02:30:17.802000,39,DONKEY KONG,False,1,1,0,True,135
295,2025-07-05 02:33:41.512000,21,ZELDA,False,2,1,0,True,136
296,2025-07-05 02:33:41.633000,255,KING K. ROOL,False,0,2,0,True,136
297,2025-07-05 02:33:41.762000,39,DONKEY KONG,False,3,3,0,False,136
298,2025-07-05 02:38:03.614000,21,MR. GAME & WATCH,False,2,2,0,False,137
299,2025-07-05 02:38:03.725000,255,KING K. ROOL,False,1,1,0,True,137
300,2025-07-05 02:38:03.820000,39,DONKEY KONG,False,2,1,0,True,137
301,2025-07-05 02:40:43.223000,39,DONKEY KONG,False,2,0,1,True,138
302,2025-07-05 02:43:00.365000,21,ZELDA,False,2,0,0,True,139
303,2025-07-05 02:43:00.470000,255,KING K. ROOL,False,1,0,0,True,139
304,2025-07-05 02:43:00.562000,39,DONKEY KONG,False,0,3,0,False,139
305,2025-07-05 02:46:37.700000,21,ZELDA,False,3,3,0,False,140
306,2025-07-05 02:46:37.785000,255,KING K. ROOL,False,0,1,0,True,140
307,2025-07-05 02:46:37.862000,39,LUCINA,False,0,2,3,True,140
308,2025-07-05 02:49:47.573000,21,ZELDA,False,1,1,0,True,141
309,2025-07-05 02:49:47.638000,255,KING K. ROOL,False,2,2,0,False,141
310,2025-07-05 02:49:47.714000,39,LUCINA,False,2,0,1,True,141
311,2025-07-05 02:56:12.619000,21,MR. GAME & WATCH,False,2,3,0,False,142
312,2025-07-05 02:56:12.745000,39,DONKEY KONG,False,3,2,0,True,142
313,2025-07-05 03:02:40.562000,21,MR. GAME & WATCH,False,2,3,0,False,143
314,2025-07-05 03:02:40.672000,39,DONKEY KONG,False,3,2,0,True,143
316,2025-07-06 01:04:44.159000,21,ZELDA,False,3,2,0,True,145
317,2025-07-06 01:04:44.264000,39,DONKEY KONG,False,2,3,0,False,145
318,2025-07-06 01:07:14.317000,21,ZELDA,False,3,2,0,True,146
319,2025-07-06 01:07:14.454000,39,DONKEY KONG,False,2,3,0,False,146
320,2025-07-06 05:58:34.051000,21,MR. GAME & WATCH,False,2,3,0,False,147
321,2025-07-06 05:58:34.154000,39,DONKEY KONG,False,3,2,0,True,147
322,2025-07-06 06:01:30.727000,21,MR. GAME & WATCH,False,1,3,0,False,148
323,2025-07-06 06:01:30.850000,39,DONKEY KONG,False,3,1,0,True,148
324,2025-07-06 06:05:49.468000,21,MR. GAME & WATCH,False,1,3,0,False,149
325,2025-07-06 06:05:49.603000,39,DONKEY KONG,False,3,1,0,True,149
326,2025-07-06 06:10:19.617000,21,ZELDA,False,3,2,0,True,150
327,2025-07-06 06:10:19.729000,39,DONKEY KONG,False,2,3,0,False,150
328,2025-07-06 06:13:50.873000,39,DONKEY KONG,False,3,1,0,True,151
334,2025-07-06 23:36:23.956000,190,BYLETH,False,1,3,0,False,155
335,2025-07-06 23:36:24.047000,39,DONKEY KONG,False,3,1,0,True,155
336,2025-07-06 23:45:28.623000,190,CAPTAIN FALCON,False,3,0,0,True,156
337,2025-07-06 23:45:28.723000,39,DONKEY KONG,False,0,3,0,False,156
338,2025-07-06 23:49:14.916000,190,CAPTAIN FALCON,False,2,2,0,False,157
339,2025-07-06 23:49:14.999000,39,DONKEY KONG,False,2,2,0,True,157
349,2025-07-07 23:25:10.567000,104,ZELDA,False,0,3,0,False,163
350,2025-07-07 23:25:10.689000,38,JOKER,False,3,0,0,True,163
351,2025-07-07 23:31:48.529000,38,LUCINA,False,3,2,0,True,164
352,2025-07-07 23:34:25.062000,104,ZELDA,False,0,3,0,False,165
353,2025-07-07 23:34:25.166000,38,BOWSER,False,3,0,0,True,165
354,2025-07-07 23:49:44.333000,104,SAMUS,False,0,0,0,True,166
355,2025-07-07 23:49:44.487000,38,JOKER,False,4,2,0,True,166
356,2025-07-07 23:49:44.564000,190,LUCINA,False,2,3,0,False,166
357,2025-07-07 23:49:44.672000,39,DONKEY KONG,False,0,1,0,False,166
358,2025-07-07 23:52:32.225000,104,KING DEDEDE,False,2,1,0,True,167
359,2025-07-07 23:52:32.349000,38,JOKER,False,0,1,1,True,167
360,2025-07-07 23:52:32.468000,190,LUCINA,False,1,1,0,False,167
361,2025-07-07 23:52:32.578000,39,DONKEY KONG,False,0,1,0,False,167
362,2025-07-07 23:55:27.781000,104,GANONDORF,False,4,2,1,True,168
363,2025-07-07 23:55:27.892000,38,GANONDORF,False,2,2,0,True,168
364,2025-07-07 23:55:28.009000,190,LUCINA,False,2,2,0,False,168
365,2025-07-07 23:55:28.130000,39,LUCINA,False,1,3,0,False,168
366,2025-07-08 00:00:22.174000,104,ZELDA,False,6,4,0,True,169
367,2025-07-08 00:00:22.322000,38,JOKER,False,4,3,0,False,169
368,2025-07-08 00:00:22.450000,190,LUCINA,False,0,1,0,True,169
369,2025-07-08 00:00:22.575000,39,DONKEY KONG,False,1,3,0,False,169
370,2025-07-08 00:04:51.040000,104,ZELDA,False,3,3,0,False,170
372,2025-07-08 00:04:51.258000,190,PALUTENA,False,2,3,0,False,170
373,2025-07-08 00:04:51.377000,39,DONKEY KONG,False,2,2,0,True,170
374,2025-07-08 04:20:06.896000,375,KIRBY,False,3,1,0,True,171
375,2025-07-08 04:20:07.027000,376,ROBIN,False,1,3,0,False,171
376,2025-07-08 04:29:28.093000,375,META KNIGHT,False,3,0,2,True,172
377,2025-07-08 04:29:28.211000,376,CLOUD,False,0,3,0,False,172
378,2025-07-08 04:38:13.902000,375,R.O.B.,False,3,2,0,True,173
379,2025-07-08 04:38:14.012000,376,DARK PIT,False,2,3,0,False,173
380,2025-07-08 04:59:02.082000,375,RYU,False,2,2,0,False,174
381,2025-07-08 04:59:02.176000,376,JOKER,False,3,2,0,True,174
382,2025-07-08 04:59:02.273000,39,KING DEDEDE,False,4,3,0,False,174
384,2025-07-08 06:22:14,104,ZELDA,False,1,3,0,False,162
348,2025-07-07 23:22:14.076000,38,JOKER,False,3,1,0,True,162
329,2025-07-06 13:13:50,21,ZELDA,False,1,3,0,False,151
385,2025-07-08 06:31:48,104,ZELDA,False,2,3,0,False,164
371,2025-07-08 00:04:51.148000,38,JOKER,False,3,2,0,True,170
386,2025-07-08 23:17:42.445000,38,JOKER,False,3,1,0,True,175
387,2025-07-08 23:17:42.598000,104,ZELDA,False,1,3,0,False,175
388,2025-07-08 23:22:20.424000,38,JOKER,False,3,2,0,True,176
389,2025-07-08 23:22:20.568000,104,SAMUS,False,2,3,0,False,176
391,2025-07-08 23:25:31.831000,190,LUCINA,False,2,3,0,False,177
392,2025-07-08 23:29:21.820000,38,WOLF,False,3,2,0,True,178
393,2025-07-08 23:29:21.981000,104,KING DEDEDE,False,2,3,0,False,178
390,2025-07-08 23:25:31.695000,38,DONKEY KONG,False,3,2,0,True,177
394,2025-07-11 06:25:47.065000,21,MR. GAME & WATCH,False,0,1,0,False,179
395,2025-07-11 06:25:47.242000,38,JOKER,False,1,0,0,True,179
396,2025-07-11 06:29:16.408000,21,ZELDA,False,0,0,0,False,180
397,2025-07-11 06:29:16.530000,38,JOKER,False,0,0,0,True,180
398,2025-07-11 06:38:12.931000,21,MR. GAME & WATCH,False,0,3,0,False,181
399,2025-07-11 06:38:13.085000,38,JOKER,False,3,1,0,True,181
400,2025-07-11 06:41:46.900000,21,MR. GAME & WATCH,False,1,3,0,False,182
401,2025-07-11 06:41:47.059000,38,JOKER,False,3,1,0,True,182
402,2025-07-11 06:46:17.190000,21,MR. GAME & WATCH,False,0,3,0,False,183
403,2025-07-11 06:46:17.308000,38,JOKER,False,3,1,0,True,183
404,2025-07-11 06:48:52.202000,21,ZELDA,False,0,3,0,False,184
405,2025-07-11 06:48:52.324000,38,JOKER,False,3,0,0,True,184
406,2025-07-12 11:11:41.603000,21,ZELDA,False,1,3,0,False,185
407,2025-07-12 11:11:41.718000,22,ENDERMAN,False,3,1,0,True,185
408,2025-07-12 11:16:13.683000,21,ZELDA,False,3,2,0,True,186
409,2025-07-12 11:16:13.786000,22,ENDERMAN,False,2,3,0,False,186
410,2025-07-12 11:20:16.544000,21,ZELDA,False,2,2,0,True,187
